time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation
2019-02-26 03:00:00,Clear,clear-night,0.0,0.0,,5.88,5.88,-0.09,0.66,1034.8,1.03,1.5,142,0.0,0,16.093,280.4,
2019-02-26 04:00:00,Clear,clear-night,0.0,0.0,,5.14,5.14,-0.33,0.68,1034.4,0.97,1.36,143,0.0,0,16.093,279.9,
2019-02-26 05:00:00,Clear,clear-night,0.0,0.0,,4.54,4.54,-0.51,0.7,1034.1,1.07,1.39,123,0.0,0,16.093,279.9,
2019-02-26 06:00:00,Clear,clear-night,0.0,0.0,,4.1,3.14,-0.54,0.72,1033.9,1.34,1.57,92,0.0,0,16.093,280.3,
2019-02-26 07:00:00,Clear,clear-night,0.0,0.0,,4.72,3.66,-0.12,0.71,1033.8,1.47,1.61,58,0.0,0,16.093,281.9,
2019-02-26 08:00:00,Clear,clear-day,0.0,0.0,,5.48,4.33,0.68,0.71,1033.9,1.63,2.1,61,0.0,0,16.093,282.9,
2019-02-26 09:00:00,Clear,clear-day,0.0,0.0,,6.6,5.46,1.67,0.71,1033.9,1.78,2.77,75,0.0,0,16.093,283.8,
2019-02-26 10:00:00,Clear,clear-day,0.0,0.0,,8.35,7.34,2.67,0.67,1033.8,1.93,3.4,89,0.0,1,16.093,284.6,
2019-02-26 11:00:00,Clear,clear-day,0.0,0.0,,10.76,10.76,3.54,0.61,1033.6,2.11,3.97,98,0.0,1,16.093,285.1,
2019-02-26 12:00:00,Clear,clear-day,0.0,0.0,,13.44,13.44,3.94,0.53,1033.5,2.28,4.49,107,0.0,2,16.093,285.5,
2019-02-26 13:00:00,Clear,clear-day,0.0,0.0,,17.04,17.04,3.76,0.41,1033.4,1.43,4.02,106,0.0,2,16.093,285.6,
2019-02-26 14:00:00,Clear,clear-day,0.0,0.0,,18.3,18.3,3.45,0.37,1032.8,1.8,4.31,112,0.0,2,16.093,285.3,
2019-02-26 15:00:00,Clear,clear-day,0.0,0.0,,18.8,18.8,3.12,0.35,1032.0,2.28,4.63,122,0.0,2,16.093,284.9,
2019-02-26 16:00:00,Clear,clear-day,0.0,0.0,,18.17,18.17,3.47,0.38,1031.3,2.61,4.89,129,0.0,1,16.093,284.5,
2019-02-26 17:00:00,Clear,clear-day,0.0,0.0,,17.29,17.29,3.95,0.41,1031.0,2.62,5.05,129,0.0,0,16.093,284.4,
2019-02-26 18:00:00,Clear,clear-day,0.0,0.0,,15.37,15.37,4.26,0.47,1030.9,2.5,5.16,128,0.0,0,16.093,284.3,
2019-02-26 19:00:00,Clear,clear-night,0.0,0.0,,13.59,13.59,4.25,0.53,1030.8,1.73,1.73,113,0.0,0,16.093,277.8,
2019-02-26 20:00:00,Clear,clear-night,0.0,0.0,,12.11,12.11,3.83,0.57,1030.6,1.86,2.76,111,0.0,0,16.093,277.1,
2019-02-26 21:00:00,Clear,clear-night,0.0,0.0,,10.8,10.8,3.5,0.61,1030.5,2.15,4.81,114,0.0,0,16.093,277.0,
2019-02-26 22:00:00,Clear,clear-night,0.0,0.0,,9.7,8.58,3.2,0.64,1030.4,2.35,6.16,117,0.0,0,16.093,277.5,
2019-02-26 23:00:00,Clear,clear-night,0.0,0.0,,8.84,7.55,2.97,0.67,1030.3,2.36,6.1,122,0.0,0,16.093,278.3,
2019-02-27 00:00:00,Clear,clear-night,0.0,0.0,,8.07,6.76,2.77,0.69,1030.2,2.21,5.35,128,0.0,0,16.093,279.5,
2019-02-27 01:00:00,Clear,clear-night,0.0,0.0,,7.55,6.98,2.31,0.69,1030.1,1.4,2.91,133,0.0,0,16.093,279.8,
2019-02-27 02:00:00,Clear,clear-night,0.0,0.0,,6.74,6.74,2.02,0.72,1029.6,1.27,2.34,144,0.0,0,16.093,280.8,
2019-02-27 03:00:00,Clear,clear-night,0.0,0.0,,6.01,6.01,1.76,0.74,1028.9,1.25,2.0,155,0.0,0,16.093,281.8,
2019-02-27 04:00:00,Clear,clear-night,0.0,0.0,,5.26,5.26,1.67,0.78,1028.2,1.23,1.76,164,0.0,0,16.093,282.5,
2019-02-27 05:00:00,Clear,clear-night,0.0,0.0,,4.62,4.62,1.62,0.81,1027.8,1.16,1.59,168,0.0,0,16.093,283.0,
2019-02-27 06:00:00,Clear,clear-night,0.0,0.0,,4.21,4.21,1.76,0.84,1027.5,1.14,1.52,171,0.0,0,16.093,283.2,
2019-02-27 07:00:00,Clear,clear-night,0.0,0.0,,4.96,4.06,2.09,0.82,1027.1,1.38,2.02,168,0.0,0,16.093,282.0,
2019-02-27 08:00:00,Clear,clear-day,0.0,0.0,,5.3,5.3,2.43,0.82,1027.0,1.34,1.85,179,0.0,0,16.093,282.0,
2019-02-27 09:00:00,Clear,clear-day,0.0,0.0,,6.31,6.31,3.27,0.81,1026.9,1.22,1.6,192,0.0,0,16.093,282.2,
2019-02-27 10:00:00,Clear,clear-day,0.0,0.0,,8.01,8.01,4.26,0.77,1026.7,1.19,1.53,205,0.0,1,16.093,282.3,
