time,temperature,windBearing,windSpeed,ozone,pressure
2019-01-09 07:00:00,3.76,336,4.8,306.5,1028.0
2019-01-09 08:00:00,3.45,336,4.94,308.1,1028.2
2019-01-09 09:00:00,3.23,337,5.16,309.4,1028.4
2019-01-09 10:00:00,3.24,339,5.31,310.7,1028.6
2019-01-09 11:00:00,3.91,342,5.43,311.8,1028.7
2019-01-09 12:00:00,4.9,347,5.52,312.7,1028.8
2019-01-09 13:00:00,5.21,346,5.21,310.4,1029.4
2019-01-09 14:00:00,6.03,348,5.29,310.3,1029.3
2019-01-09 15:00:00,6.55,351,5.32,310.3,1029.0
2019-01-09 16:00:00,5.99,353,5.28,311.2,1029.1
2019-01-09 17:00:00,5.79,353,5.07,313.6,1029.3
2019-01-09 18:00:00,5.41,352,4.78,316.8,1029.6
2019-01-09 19:00:00,3.85,356,4.4,325.0,1029.9
2019-01-09 20:00:00,4.16,350,4.11,327.0,1030.1
2019-01-09 21:00:00,3.99,351,4.08,327.9,1029.9
2019-01-09 22:00:00,3.81,352,4.02,328.4,1030.0
2019-01-09 23:00:00,3.83,353,3.89,328.9,1030.1
2019-01-10 00:00:00,3.6,351,3.7,329.0,1030.5
2019-01-10 01:00:00,3.12,340,3.17,323.8,1030.9
2019-01-10 02:00:00,2.85,340,3.01,323.1,1030.6
2019-01-10 03:00:00,2.51,342,2.92,322.7,1030.4
2019-01-10 04:00:00,2.11,343,2.81,322.1,1030.2
2019-01-10 05:00:00,1.68,342,2.76,320.8,1030.2
2019-01-10 06:00:00,1.27,338,2.64,319.4,1030.3
2019-01-10 07:00:00,1.06,332,2.48,320.0,1030.7
2019-01-10 08:00:00,0.98,329,2.39,319.9,1030.9
2019-01-10 09:00:00,1.03,325,2.29,320.0,1031.0
2019-01-10 10:00:00,1.25,320,2.17,320.2,1031.1
2019-01-10 11:00:00,1.87,316,2.1,320.2,1031.1
2019-01-10 12:00:00,2.83,310,2.06,320.2,1031.2
2019-01-10 13:00:00,3.24,301,1.72,312.6,1031.3
2019-01-10 14:00:00,3.7,297,1.87,311.7,1031.0
2019-01-10 15:00:00,4.21,296,2.2,311.7,1030.6
2019-01-10 16:00:00,4.55,296,2.44,311.7,1030.1
2019-01-10 17:00:00,4.41,299,2.52,311.6,1029.9
2019-01-10 18:00:00,4.19,303,2.54,311.6,1029.9
2019-01-10 19:00:00,4.08,306,2.48,312.0,1029.9
2019-01-10 20:00:00,4.45,310,2.51,310.8,1030.0
2019-01-10 21:00:00,5.02,314,2.56,309.1,1029.9
2019-01-10 22:00:00,5.19,318,2.64,307.2,1029.9
2019-01-10 23:00:00,5.16,320,2.8,305.0,1029.9
2019-01-11 00:00:00,4.86,323,2.94,302.7,1029.8
2019-01-11 01:00:00,5.91,315,3.17,299.7,1029.6
2019-01-11 02:00:00,5.62,320,3.11,299.8,1029.5
2019-01-11 03:00:00,4.88,325,2.94,301.0,1029.4
2019-01-11 04:00:00,4.24,331,2.78,302.4,1029.4
2019-01-11 05:00:00,4.06,334,2.7,303.9,1029.3
2019-01-11 06:00:00,4.21,336,2.66,305.8,1029.0
2019-01-11 07:00:00,5.07,333,2.73,306.4,1029.2
2019-01-11 08:00:00,4.92,335,2.67,308.5,1029.7
2019-01-11 09:00:00,4.7,339,2.65,310.9,1030.2
2019-01-11 10:00:00,4.77,340,2.59,312.8,1030.4
2019-01-11 11:00:00,5.76,335,2.51,314.2,1030.6
2019-01-11 12:00:00,6.88,327,2.48,315.4,1030.8
2019-01-11 13:00:00,7.77,323,2.57,304.3,1031.3
2019-01-11 14:00:00,8.16,314,2.33,302.3,1031.0
2019-01-11 15:00:00,8.63,310,2.33,300.7,1030.5
2019-01-11 16:00:00,7.74,307,2.38,299.4,1030.1
2019-01-11 17:00:00,7.12,302,2.47,298.2,1030.2
2019-01-11 18:00:00,6.09,298,2.61,297.2,1030.4
2019-01-11 19:00:00,5.59,285,2.43,298.6,1030.8
2019-01-11 20:00:00,5.28,278,2.57,298.5,1030.8
2019-01-11 21:00:00,5.17,279,2.74,298.5,1030.7
2019-01-11 22:00:00,5.34,296,2.87,298.7,1030.4
2019-01-11 23:00:00,5.43,2,2.96,298.8,1030.2
2019-01-12 00:00:00,5.65,200,3.0,299.1,1029.9
2019-01-12 01:00:00,6.53,263,3.16,296.9,1029.6
2019-01-12 02:00:00,6.26,269,3.39,298.6,1029.2
2019-01-12 03:00:00,5.65,270,3.66,301.6,1028.1
2019-01-12 04:00:00,5.14,257,3.93,304.9,1027.4
2019-01-12 05:00:00,4.72,255,4.11,308.7,1026.6
2019-01-12 06:00:00,4.64,255,4.24,312.9,1025.8
2019-01-12 07:00:00,5.17,251,4.17,316.5,1025.2
2019-01-12 08:00:00,5.81,264,4.41,318.1,1024.6
2019-01-12 09:00:00,6.74,268,4.78,318.5,1024.2
2019-01-12 10:00:00,7.73,261,5.12,318.9,1023.7
2019-01-12 11:00:00,8.58,164,5.28,319.6,1023.6
2019-01-12 12:00:00,9.6,22,5.34,320.2,1023.2
2019-01-12 13:00:00,9.95,268,5.08,314.3,1022.5
2019-01-12 14:00:00,10.57,226,5.3,313.6,1021.9
2019-01-12 15:00:00,11.14,8,5.85,313.2,1021.3
2019-01-12 16:00:00,9.92,294,5.92,312.5,1020.9
2019-01-12 17:00:00,9.92,275,6.16,311.6,1020.7
2019-01-12 18:00:00,9.46,285,6.04,310.5,1020.6
2019-01-12 19:00:00,8.8,281,5.19,303.3,1020.5
2019-01-12 20:00:00,8.94,216,5.07,300.8,1020.2
2019-01-12 21:00:00,9.34,27,5.49,298.6,1019.7
2019-01-12 22:00:00,9.73,289,5.98,296.8,1019.4
2019-01-12 23:00:00,9.97,275,6.01,295.6,1019.2
2019-01-13 00:00:00,10.3,288,6.13,294.9,1019.2
2019-01-13 01:00:00,10.24,287,5.47,291.8,1018.8
2019-01-13 02:00:00,10.23,288,5.54,291.7,1018.5
2019-01-13 03:00:00,10.06,289,5.78,292.3,1018.1
2019-01-13 04:00:00,9.94,289,6.05,292.7,1017.7
2019-01-13 05:00:00,9.94,289,6.22,292.8,1017.3
2019-01-13 06:00:00,10.01,287,6.42,292.8,1016.8
2019-01-13 07:00:00,9.93,278,5.89,294.2,1015.6
2019-01-13 08:00:00,9.84,250,6.15,294.6,1015.2
2019-01-13 09:00:00,9.74,322,6.5,294.9,1014.7
2019-01-13 10:00:00,9.57,286,6.9,295.5,1014.4
2019-01-13 11:00:00,9.65,282,7.34,296.4,1014.1
2019-01-13 12:00:00,10.03,283,7.86,297.5,1013.8
2019-01-13 13:00:00,10.24,277,7.19,284.2,1013.4
2019-01-13 14:00:00,10.64,277,7.41,283.4,1012.8
2019-01-13 15:00:00,11.23,276,7.73,283.8,1012.3
2019-01-13 16:00:00,11.64,279,7.77,284.7,1012.0
2019-01-13 17:00:00,11.71,285,7.48,285.9,1011.8
2019-01-13 18:00:00,11.61,293,6.95,287.5,1011.8
2019-01-13 19:00:00,11.24,278,5.58,282.2,1011.8
2019-01-13 20:00:00,10.88,288,5.74,283.9,1012.2
2019-01-13 21:00:00,10.37,302,6.23,286.7,1012.8
2019-01-13 22:00:00,9.87,311,6.65,288.8,1013.4
2019-01-13 23:00:00,9.45,313,6.73,289.6,1014.0
2019-01-14 00:00:00,9.07,312,6.73,289.8,1014.6
2019-01-14 01:00:00,8.79,303,5.97,284.7,1015.1
2019-01-14 02:00:00,8.42,302,5.93,283.5,1015.3
2019-01-14 03:00:00,8.16,306,6.06,282.4,1015.4
2019-01-14 04:00:00,7.98,309,6.11,281.6,1015.3
2019-01-14 05:00:00,7.86,310,5.92,281.3,1015.8
2019-01-14 06:00:00,7.7,310,5.63,281.2,1016.9
2019-01-14 07:00:00,7.29,309,5.01,282.6,1018.0
2019-01-14 08:00:00,6.81,308,4.81,283.4,1018.6
2019-01-14 09:00:00,6.46,308,4.73,284.3,1019.3
2019-01-14 10:00:00,6.62,309,4.72,285.0,1019.9
2019-01-14 11:00:00,7.24,312,4.86,285.0,1020.4
2019-01-14 12:00:00,8.4,318,5.06,284.8,1020.9
2019-01-14 13:00:00,9.1,318,4.78,282.1,1021.8
2019-01-14 14:00:00,9.43,318,4.7,282.7,1021.9
2019-01-14 15:00:00,9.47,317,4.54,283.7,1022.0
2019-01-14 16:00:00,8.85,309,3.76,285.0,1022.0
2019-01-14 17:00:00,8.61,308,3.8,286.2,1022.3
2019-01-14 18:00:00,8.3,301,3.37,287.5,1022.8
2019-01-14 19:00:00,7.94,292,3.05,287.9,1023.1
2019-01-14 20:00:00,7.62,320,2.95,289.4,1023.3
2019-01-14 21:00:00,7.25,263,3.03,291.1,1023.4
2019-01-14 22:00:00,6.78,279,3.07,292.5,1023.4
2019-01-14 23:00:00,6.07,270,3.06,293.1,1023.3
2019-01-15 00:00:00,5.32,269,3.06,293.5,1023.0
2019-01-15 01:00:00,5.91,271,3.04,287.8,1023.2
2019-01-15 02:00:00,5.25,282,3.02,287.1,1023.0
2019-01-15 03:00:00,4.55,235,3.01,286.6,1022.5
2019-01-15 04:00:00,3.89,253,3.08,286.5,1022.1
2019-01-15 05:00:00,3.51,253,3.26,286.5,1021.7
2019-01-15 06:00:00,3.3,251,3.49,286.5,1021.3
2019-01-15 07:00:00,4.02,243,3.63,287.7,1021.1
2019-01-15 08:00:00,4.17,243,3.85,288.3,1021.0
2019-01-15 09:00:00,4.39,244,4.08,289.2,1021.1
2019-01-15 10:00:00,4.65,245,4.27,290.0,1020.9
2019-01-15 11:00:00,5.4,245,4.35,290.9,1020.6
2019-01-15 12:00:00,6.41,245,4.38,291.9,1020.2
2019-01-15 13:00:00,7.47,237,4.84,284.9,1020.1
2019-01-15 14:00:00,8.28,237,4.9,285.1,1019.5
2019-01-15 15:00:00,9.06,240,4.94,286.0,1018.7
2019-01-15 16:00:00,8.8,242,4.96,286.8,1017.9
2019-01-15 17:00:00,8.67,241,4.85,287.2,1017.5
2019-01-15 18:00:00,8.28,239,4.75,287.4,1017.2
2019-01-15 19:00:00,7.99,232,4.57,291.0,1016.7
2019-01-15 20:00:00,7.8,232,4.47,291.9,1016.3
2019-01-15 21:00:00,7.8,233,4.34,292.5,1016.0
2019-01-15 22:00:00,8.15,233,4.32,293.1,1015.4
2019-01-15 23:00:00,8.38,233,4.49,293.6,1014.9
2019-01-16 00:00:00,8.62,231,4.77,294.0,1014.5
2019-01-16 01:00:00,8.41,219,4.43,289.4,1013.8
2019-01-16 02:00:00,8.51,220,4.87,289.9,1012.9
2019-01-16 03:00:00,8.56,226,5.45,291.1,1011.9
2019-01-16 04:00:00,8.57,229,5.82,292.0,1010.9
2019-01-16 05:00:00,8.58,229,5.88,292.1,1010.0
2019-01-16 06:00:00,8.61,227,5.81,291.8,1009.1
2019-01-16 07:00:00,8.57,221,5.63,292.0,1008.4
2019-01-16 08:00:00,8.64,220,5.68,291.5,1007.7
2019-01-16 09:00:00,8.81,219,5.82,290.9,1007.0
2019-01-16 10:00:00,8.99,219,5.97,290.4,1006.3
2019-01-16 11:00:00,9.25,219,6.09,290.4,1005.5
2019-01-16 12:00:00,9.57,219,6.16,290.5,1004.6
2019-01-16 13:00:00,9.13,209,6.66,281.3,1004.2
2019-01-16 14:00:00,9.54,225,6.51,282.1,1003.3
2019-01-16 15:00:00,10.21,246,6.21,284.6,1002.5
2019-01-16 16:00:00,10.03,232,5.79,288.1,1001.9
2019-01-16 17:00:00,9.34,140,5.35,291.9,1001.9
2019-01-16 18:00:00,8.22,6,4.79,296.6,1002.1
2019-01-16 19:00:00,6.83,302,3.53,302.5,1002.6
2019-01-16 20:00:00,6.32,355,3.5,308.1,1002.7
2019-01-16 21:00:00,5.89,175,3.7,314.1,1003.0
2019-01-16 22:00:00,5.47,258,3.79,319.1,1003.0
2019-01-16 23:00:00,4.92,284,3.6,322.5,1003.2
2019-01-17 00:00:00,4.47,251,3.31,325.0,1003.1
2019-01-17 01:00:00,4.68,217,2.84,336.2,1003.3
2019-01-17 02:00:00,4.65,178,2.79,341.6,1003.1
2019-01-17 03:00:00,4.73,322,2.89,347.0,1002.8
2019-01-17 04:00:00,4.76,273,3.17,351.9,1002.8
2019-01-17 05:00:00,4.76,231,3.71,356.3,1003.2
2019-01-17 06:00:00,4.69,342,4.41,360.4,1004.0
2019-01-17 07:00:00,4.44,315,5.05,365.6,1005.2
2019-01-17 08:00:00,4.13,313,5.41,370.4,1006.4
2019-01-17 09:00:00,3.78,326,5.63,375.1,1007.8
2019-01-17 10:00:00,3.59,337,5.78,377.4,1009.2
2019-01-17 11:00:00,3.74,335,5.95,376.5,1010.5
2019-01-17 12:00:00,4.0,330,5.99,373.3,1011.7
2019-01-17 13:00:00,4.92,320,5.22,354.1,1012.6
2019-01-17 14:00:00,5.1,316,5.28,347.9,1013.4
2019-01-17 15:00:00,5.1,314,5.5,342.5,1013.6
2019-01-17 16:00:00,4.35,313,5.55,338.3,1014.3
2019-01-17 17:00:00,4.03,314,5.15,335.4,1015.2
2019-01-17 18:00:00,3.51,316,4.63,333.5,1016.1
2019-01-17 19:00:00,3.03,314,4.08,334.1,1017.0
2019-01-17 20:00:00,2.54,311,3.63,333.6,1017.5
2019-01-17 21:00:00,1.88,307,3.11,333.5,1018.3
2019-01-17 22:00:00,1.25,317,2.72,333.6,1018.8
2019-01-17 23:00:00,0.75,348,2.26,333.7,1019.0
2019-01-18 00:00:00,0.38,236,1.83,333.8,1019.0
2019-01-18 01:00:00,1.07,278,1.78,336.3,1019.3
2019-01-18 02:00:00,0.85,333,1.55,337.2,1019.2
2019-01-18 03:00:00,0.56,178,1.36,338.2,1019.0
2019-01-18 04:00:00,0.36,218,1.27,339.7,1018.7
2019-01-18 05:00:00,0.27,216,1.27,341.7,1018.4
2019-01-18 06:00:00,0.23,194,1.33,344.2,1018.2
2019-01-18 07:00:00,-0.17,170,1.52,346.9,1018.2
2019-01-18 08:00:00,-0.03,159,1.83,348.8,1018.1
2019-01-18 09:00:00,0.29,151,2.26,350.3,1018.2
2019-01-18 10:00:00,0.85,148,2.65,351.8,1018.3
2019-01-18 11:00:00,2.15,149,3.09,353.1,1018.0
2019-01-18 12:00:00,3.97,157,3.52,354.3,1017.8
2019-01-18 13:00:00,5.87,154,4.08,348.1,1017.6
2019-01-18 14:00:00,6.63,160,4.42,348.7,1017.0
2019-01-18 15:00:00,7.03,167,4.71,350.0,1016.0
2019-01-18 16:00:00,6.07,171,4.86,351.2,1015.1
2019-01-18 17:00:00,5.64,169,4.87,352.1,1014.6
2019-01-18 18:00:00,4.92,165,4.77,353.0,1014.3
2019-01-18 19:00:00,4.18,158,4.51,349.9,1014.4
2019-01-18 20:00:00,4.09,158,4.6,350.1,1013.5
2019-01-18 21:00:00,4.2,159,4.79,350.4,1013.2
2019-01-18 22:00:00,4.18,160,4.95,351.1,1013.0
2019-01-18 23:00:00,3.97,160,4.99,351.9,1012.8
2019-01-19 00:00:00,3.61,162,5.0,352.9,1012.6
2019-01-19 01:00:00,3.51,157,5.17,356.2,1012.8
2019-01-19 02:00:00,3.3,159,5.07,357.5,1012.3
2019-01-19 03:00:00,3.2,159,4.91,358.5,1011.8
2019-01-19 04:00:00,3.41,159,4.82,359.2,1011.5
2019-01-19 05:00:00,3.42,158,4.72,359.7,1011.3
2019-01-19 06:00:00,3.42,154,4.69,360.0,1010.9
2019-01-19 07:00:00,3.19,150,4.7,360.1,1010.5
2019-01-19 08:00:00,3.19,147,4.6,360.1,1010.4
2019-01-19 09:00:00,3.3,147,4.51,360.0,1010.3
2019-01-19 10:00:00,3.5,145,4.44,359.9,1010.3
2019-01-19 11:00:00,3.95,143,4.4,360.1,1010.3
2019-01-19 12:00:00,4.79,142,4.41,360.3,1010.1
2019-01-19 13:00:00,4.48,139,3.95,349.6,1009.9
2019-01-19 14:00:00,4.88,136,3.84,349.0,1009.6
2019-01-19 15:00:00,5.41,133,3.76,349.6,1009.3
2019-01-19 16:00:00,5.08,130,3.65,350.2,1009.1
2019-01-19 17:00:00,4.94,127,3.56,350.6,1009.1
2019-01-19 18:00:00,4.63,124,3.53,351.0,1009.4
2019-01-19 19:00:00,4.33,112,2.82,346.4,1009.6
2019-01-19 20:00:00,4.24,110,2.74,346.8,1010.0
2019-01-19 21:00:00,4.21,109,2.75,347.9,1009.9
2019-01-19 22:00:00,3.97,106,2.68,348.6,1009.9
2019-01-19 23:00:00,3.54,101,2.44,349.0,1010.4
2019-01-20 00:00:00,3.02,94,2.13,349.1,1011.2
2019-01-20 01:00:00,1.92,62,1.3,353.6,1012.1
2019-01-20 02:00:00,1.0,52,1.29,353.7,1012.4
2019-01-20 03:00:00,0.1,45,1.47,353.1,1012.5
2019-01-20 04:00:00,-0.64,40,1.64,352.6,1012.8
2019-01-20 05:00:00,-1.04,35,1.73,352.3,1012.9
2019-01-20 06:00:00,-1.19,32,1.78,352.0,1013.4
2019-01-20 07:00:00,-1.0,22,1.82,352.4,1014.1
2019-01-20 08:00:00,-1.14,17,1.83,351.8,1014.9
2019-01-20 09:00:00,-1.19,13,1.83,350.9,1015.7
2019-01-20 10:00:00,-1.0,11,1.83,350.1,1016.5
2019-01-20 11:00:00,0.41,12,1.9,349.4,1017.3
2019-01-20 12:00:00,2.51,16,1.97,348.8,1018.0
2019-01-20 13:00:00,4.78,7,1.84,334.6,1018.6
2019-01-20 14:00:00,5.82,9,1.97,333.4,1018.8
2019-01-20 15:00:00,6.38,10,2.13,334.0,1018.9
2019-01-20 16:00:00,4.98,10,2.25,335.2,1019.2
2019-01-20 17:00:00,4.01,6,2.32,336.5,1019.9
2019-01-20 18:00:00,2.64,3,2.29,338.4,1020.9
2019-01-20 19:00:00,1.57,359,2.41,339.5,1021.8
2019-01-20 20:00:00,0.79,359,2.18,342.0,1022.4
2019-01-20 21:00:00,0.15,1,1.81,344.7,1022.9
2019-01-20 22:00:00,-0.42,2,1.51,346.3,1023.4
2019-01-20 23:00:00,-0.85,1,1.36,346.0,1023.7
2019-01-21 00:00:00,-1.19,359,1.25,344.5,1023.8
2019-01-21 01:00:00,-0.7,11,1.38,339.7,1024.5
2019-01-21 02:00:00,-1.12,357,1.23,337.9,1024.6
2019-01-21 03:00:00,-1.68,336,1.05,336.3,1024.6
2019-01-21 04:00:00,-2.16,328,0.93,335.2,1024.4
2019-01-21 05:00:00,-2.45,334,0.91,334.7,1024.4
2019-01-21 06:00:00,-2.58,265,0.94,334.7,1024.3
2019-01-21 07:00:00,-1.86,291,0.71,337.1,1024.7
2019-01-21 08:00:00,-1.72,356,0.79,338.3,1024.7
2019-01-21 09:00:00,-1.55,161,0.99,340.0,1024.7
2019-01-21 10:00:00,-1.28,218,1.15,341.6,1024.6
2019-01-21 11:00:00,0.17,232,1.38,343.4,1024.3
2019-01-21 12:00:00,2.26,229,1.64,345.2,1023.9
2019-01-21 13:00:00,4.37,205,1.63,337.5,1023.5
2019-01-21 14:00:00,5.45,207,2.04,336.8,1022.5
2019-01-21 15:00:00,6.12,213,2.62,336.4,1021.3
2019-01-21 16:00:00,6.1,217,3.03,336.5,1020.3
2019-01-21 17:00:00,5.24,219,3.27,337.5,1019.4
2019-01-21 18:00:00,3.97,217,3.35,339.0,1018.7
2019-01-21 19:00:00,3.28,205,3.19,337.2,1017.8
2019-01-21 20:00:00,3.23,200,3.37,338.0,1016.5
2019-01-21 21:00:00,3.43,197,3.68,339.5,1015.0
2019-01-21 22:00:00,3.78,194,4.09,342.2,1013.5
2019-01-21 23:00:00,4.51,188,4.72,346.8,1012.5
2019-01-22 00:00:00,5.38,184,5.39,352.6,1010.7
2019-01-22 01:00:00,5.59,174,5.5,361.3,1009.5
2019-01-22 02:00:00,5.93,196,5.64,367.0,1007.8
2019-01-22 03:00:00,6.17,225,5.69,372.7,1006.1
2019-01-22 04:00:00,6.19,219,5.57,380.0,1004.8
2019-01-22 05:00:00,5.82,137,5.23,390.4,1004.1
2019-01-22 06:00:00,5.18,16,4.74,402.3,1003.9
2019-01-22 07:00:00,4.2,271,3.3,421.6,1003.9
2019-01-22 08:00:00,3.44,270,3.25,430.5,1003.9
2019-01-22 09:00:00,2.64,269,3.51,437.0,1004.1
2019-01-22 10:00:00,2.3,265,3.69,442.0,1003.4
2019-01-22 11:00:00,2.93,179,3.72,445.5,1003.2
2019-01-22 12:00:00,4.07,322,3.69,447.3,1003.1
2019-01-22 13:00:00,5.8,258,2.97,442.9,1002.4
2019-01-22 14:00:00,6.18,259,2.74,443.7,1001.7
2019-01-22 15:00:00,6.21,246,2.51,444.9,1000.7
2019-01-22 16:00:00,5.83,232,2.36,446.7,1000.7
2019-01-22 17:00:00,5.07,229,2.34,450.0,999.9
2019-01-22 18:00:00,4.39,228,2.36,453.8,999.3
2019-01-22 19:00:00,3.3,218,1.76,461.9,998.9
2019-01-22 20:00:00,3.09,136,2.0,463.1,998.5
2019-01-22 21:00:00,2.96,9,2.47,462.3,998.2
2019-01-22 22:00:00,2.81,292,2.87,460.9,998.0
2019-01-22 23:00:00,2.52,278,3.18,458.5,997.8
2019-01-23 00:00:00,2.16,311,3.41,455.4,997.9
2019-01-23 01:00:00,1.94,333,3.04,456.2,996.8
2019-01-23 02:00:00,1.48,335,3.07,454.2,996.5
2019-01-23 03:00:00,0.9,335,3.1,452.2,997.2
2019-01-23 04:00:00,0.35,335,3.15,450.6,997.2
2019-01-23 05:00:00,0.02,336,3.16,450.5,997.5
2019-01-23 06:00:00,-0.16,336,3.22,450.9,997.5
2019-01-23 07:00:00,-0.07,334,3.27,453.3,997.8
2019-01-23 08:00:00,-0.04,337,3.51,450.6,998.5
2019-01-23 09:00:00,0.09,342,3.83,446.4,999.9
2019-01-23 10:00:00,0.23,344,4.07,441.3,1000.8
2019-01-23 11:00:00,0.87,347,4.23,435.5,1001.6
2019-01-23 12:00:00,1.82,349,4.32,428.8,1002.4
2019-01-23 13:00:00,2.51,341,4.14,419.8,1003.2
2019-01-23 14:00:00,3.06,342,4.01,414.3,1003.6
2019-01-23 15:00:00,3.74,343,3.81,409.4,1003.7
2019-01-23 16:00:00,3.78,344,3.57,404.8,1004.2
2019-01-23 17:00:00,3.09,343,3.33,399.8,1004.9
2019-01-23 18:00:00,1.96,341,3.05,395.2,1005.8
2019-01-23 19:00:00,1.11,333,2.43,387.9,1007.0
2019-01-23 20:00:00,0.57,328,2.11,385.0,1007.3
2019-01-23 21:00:00,-0.08,322,1.83,383.0,1007.2
2019-01-23 22:00:00,-0.82,315,1.59,381.0,1007.5
2019-01-23 23:00:00,-1.43,309,1.5,378.4,1008.1
2019-01-24 00:00:00,-1.98,305,1.49,375.4,1008.8
2019-01-24 01:00:00,-0.07,307,1.33,367.8,1009.3
2019-01-24 02:00:00,-0.52,292,1.28,365.2,1009.6
2019-01-24 03:00:00,-1.12,259,1.29,363.4,1010.2
2019-01-24 04:00:00,-1.41,279,1.33,361.5,1010.5
2019-01-24 05:00:00,-1.34,6,1.39,359.4,1010.6
2019-01-24 06:00:00,-1.16,155,1.47,357.2,1010.3
2019-01-24 07:00:00,-1.27,243,1.65,355.7,1010.4
2019-01-24 08:00:00,-0.8,257,1.84,353.3,1010.9
2019-01-24 09:00:00,-0.26,239,2.05,350.7,1011.2
2019-01-24 10:00:00,0.21,226,2.2,348.4,1011.3
2019-01-24 11:00:00,0.91,244,2.31,346.4,1011.4
2019-01-24 12:00:00,1.82,264,2.34,344.6,1011.7
2019-01-24 13:00:00,1.7,240,2.24,334.5,1011.8
2019-01-24 14:00:00,3.38,157,2.15,333.0,1011.7
2019-01-24 15:00:00,4.37,12,2.01,332.9,1011.7
2019-01-24 16:00:00,4.55,276,1.83,332.5,1011.7
2019-01-24 17:00:00,4.03,269,1.6,331.3,1011.9
2019-01-24 18:00:00,2.73,282,1.37,329.8,1012.3
2019-01-24 19:00:00,0.32,310,1.26,328.3,1013.0
2019-01-24 20:00:00,-0.52,305,1.1,327.3,1013.4
2019-01-24 21:00:00,-0.54,303,0.92,326.5,1013.8
2019-01-24 22:00:00,-0.24,324,0.82,325.5,1014.2
2019-01-24 23:00:00,0.01,43,0.78,323.9,1014.6
2019-01-25 00:00:00,0.49,154,0.84,322.2,1014.7
2019-01-25 01:00:00,2.18,261,0.81,320.0,1014.9
2019-01-25 02:00:00,1.99,274,0.98,319.4,1014.8
2019-01-25 03:00:00,1.49,219,1.24,319.4,1014.6
2019-01-25 04:00:00,1.18,205,1.57,319.5,1014.4
2019-01-25 05:00:00,1.41,204,2.01,319.4,1014.1
2019-01-25 06:00:00,1.84,203,2.52,319.4,1014.0
2019-01-25 07:00:00,2.38,204,2.92,320.2,1014.1
2019-01-25 08:00:00,2.85,223,3.11,320.9,1014.0
2019-01-25 09:00:00,3.27,247,3.22,321.5,1013.9
2019-01-25 10:00:00,3.79,246,3.3,321.5,1013.8
2019-01-25 11:00:00,5.0,205,3.36,320.7,1013.8
2019-01-25 12:00:00,6.59,327,3.41,319.1,1013.9
2019-01-25 13:00:00,7.84,262,2.68,302.4,1013.8
2019-01-25 14:00:00,8.77,165,3.03,300.9,1013.9
2019-01-25 15:00:00,9.42,12,3.57,301.5,1013.7
2019-01-25 16:00:00,10.49,293,4.76,302.2,1013.4
2019-01-25 17:00:00,9.38,282,4.4,302.1,1013.6
2019-01-25 18:00:00,8.34,281,4.27,302.0,1013.8
2019-01-25 19:00:00,8.01,258,3.47,303.5,1013.9
2019-01-25 20:00:00,7.62,270,3.46,304.1,1013.8
2019-01-25 21:00:00,7.07,270,3.5,304.5,1013.7
2019-01-25 22:00:00,6.64,268,3.56,304.8,1013.7
2019-01-25 23:00:00,6.25,276,3.66,304.4,1013.7
2019-01-26 00:00:00,5.76,248,3.76,303.8,1013.9
2019-01-26 01:00:00,6.49,254,3.8,295.3,1013.5
2019-01-26 02:00:00,6.32,256,4.04,294.3,1013.1
2019-01-26 03:00:00,6.18,255,4.33,294.1,1012.3
2019-01-26 04:00:00,5.81,253,4.51,294.0,1011.7
2019-01-26 05:00:00,5.52,252,4.48,293.5,1011.1
2019-01-26 06:00:00,5.28,251,4.41,292.9,1010.8
2019-01-26 07:00:00,6.15,241,4.19,294.3,1010.4
2019-01-26 08:00:00,6.27,240,4.26,294.8,1009.6
2019-01-26 09:00:00,6.33,242,4.42,295.5,1008.9
2019-01-26 10:00:00,6.34,242,4.61,296.2,1008.0
2019-01-26 11:00:00,7.09,240,4.91,296.9,1007.1
2019-01-26 12:00:00,8.02,237,5.24,297.6,1006.2
2019-01-26 13:00:00,8.27,223,4.74,301.2,1004.9
2019-01-26 14:00:00,8.69,221,5.28,304.2,1003.2
2019-01-26 15:00:00,8.87,223,6.1,307.7,1001.2
2019-01-26 16:00:00,9.12,224,6.85,311.8,999.0
2019-01-26 17:00:00,9.11,219,7.32,315.5,997.0
2019-01-26 18:00:00,9.02,214,7.62,319.7,995.0
2019-01-26 19:00:00,8.89,212,7.78,321.7,993.1
2019-01-26 20:00:00,9.22,216,6.47,328.4,991.6
2019-01-26 21:00:00,8.89,226,6.34,336.2,990.2
2019-01-26 22:00:00,8.53,232,6.3,343.0,989.0
2019-01-26 23:00:00,8.33,233,6.14,348.5,987.8
2019-01-27 00:00:00,8.16,233,5.98,353.1,986.7
2019-01-27 01:00:00,7.97,223,5.2,361.3,986.1
2019-01-27 02:00:00,7.7,241,4.7,363.0,985.1
2019-01-27 03:00:00,7.41,264,4.22,362.9,984.2
2019-01-27 04:00:00,7.19,253,4.16,362.9,983.7
2019-01-27 05:00:00,7.14,174,4.87,363.3,984.0
2019-01-27 06:00:00,7.11,54,5.99,363.8,984.7
2019-01-27 07:00:00,6.76,325,6.64,368.4,986.3
2019-01-27 08:00:00,6.1,305,7.4,372.1,987.8
2019-01-27 09:00:00,5.18,314,7.99,376.5,989.4
2019-01-27 10:00:00,4.77,322,8.37,381.1,990.8
